Area Code,Area,,,,Item,,Year,Unit,Value
81,Ghana,,,,Cassava,,1974,tonnes,1600000
81,Ghana,,,,Cassava,,1975,tonnes,1900000
81,Ghana,,,,Cassava,,1976,tonnes,1819000
81,Ghana,,,,Cassava,,1977,tonnes,1811000
81,Ghana,,,,Cassava,,1978,tonnes,1895000
81,Ghana,,,,Cassava,,1979,tonnes,1759000
81,Ghana,,,,Cassava,,1980,tonnes,1857600
81,Ghana,,,,Cassava,,1981,tonnes,2065000
81,Ghana,,,,Cassava,,1982,tonnes,1986000
81,Ghana,,,,Cassava,,1983,tonnes,1728000
81,Ghana,,,,Cassava,,1984,tonnes,2200000
81,Ghana,,,,Cassava,,1985,tonnes,2300000
81,Ghana,,,,Cassava,,1986,tonnes,2876200
81,Ghana,,,,Cassava,,1987,tonnes,2725800
81,Ghana,,,,Cassava,,1988,tonnes,3300000
81,Ghana,,,,Cassava,,1989,tonnes,3320000
81,Ghana,,,,Cassava,,1990,tonnes,2717000
81,Ghana,,,,Cassava,,1991,tonnes,5701500
81,Ghana,,,,Cassava,,1992,tonnes,5662000
81,Ghana,,,,Cassava,,1993,tonnes,5972600
81,Ghana,,,,Cassava,,1994,tonnes,6025000
81,Ghana,,,,Cassava,,1995,tonnes,6611400
81,Ghana,,,,Cassava,,1996,tonnes,7111180
81,Ghana,,,,Cassava,,1997,tonnes,6999509
81,Ghana,,,,Cassava,,1998,tonnes,7171500
81,Ghana,,,,Cassava,,1999,tonnes,7845440
81,Ghana,,,,Cassava,,2000,tonnes,8106800
81,Ghana,,,,Cassava,,2001,tonnes,8965840
81,Ghana,,,,Cassava,,2002,tonnes,9731040
81,Ghana,,,,Cassava,,2003,tonnes,10239340
81,Ghana,,,,Cassava,,2004,tonnes,9738812
81,Ghana,,,,Cassava,,2005,tonnes,9567000
81,Ghana,,,,Cassava,,2006,tonnes,9638000
81,Ghana,,,,Cassava,,2007,tonnes,10217930
81,Ghana,,,,Cassava,,2008,tonnes,11351100
81,Ghana,,,,Cassava,,2009,tonnes,12230600
81,Ghana,,,,Cassava,,2010,tonnes,13504086
81,Ghana,,,,Cassava,,2011,tonnes,14240867
81,Ghana,,,,Cassava,,2012,tonnes,14547279
81,Ghana,,,,Cassava,,2013,tonnes,15989940
81,Ghana,,,,Cassava,,2014,tonnes,17798217
81,Ghana,,,,Cassava,,2015,tonnes,17212756
81,Ghana,,,,Cassava,,2016,tonnes,17798217
81,Ghana,,,,Cassava,,2017,tonnes,19008725
81,Ghana,,,,Cassava,,2018,tonnes,20845960
81,Ghana,,,,Oranges,,1961,tonnes,26000
81,Ghana,,,,Oranges,,1962,tonnes,26000
81,Ghana,,,,Oranges,,1963,tonnes,24000
81,Ghana,,,,Oranges,,1964,tonnes,24000
81,Ghana,,,,Oranges,,1965,tonnes,29973
81,Ghana,,,,Oranges,,1966,tonnes,36985
81,Ghana,,,,Oranges,,1967,tonnes,57917
81,Ghana,,,,Oranges,,1968,tonnes,59949
81,Ghana,,,,Oranges,,1969,tonnes,63402
81,Ghana,,,,Oranges,,1970,tonnes,129000
81,Ghana,,,,Oranges,,1971,tonnes,129000
81,Ghana,,,,Oranges,,1972,tonnes,90000
81,Ghana,,,,Oranges,,1973,tonnes,128000
81,Ghana,,,,Oranges,,1974,tonnes,150400
81,Ghana,,,,Oranges,,1975,tonnes,150400
81,Ghana,,,,Oranges,,1976,tonnes,52000
81,Ghana,,,,Oranges,,1977,tonnes,19000
81,Ghana,,,,Oranges,,1978,tonnes,21000
81,Ghana,,,,Oranges,,1979,tonnes,11000
81,Ghana,,,,Oranges,,1980,tonnes,154200
81,Ghana,,,,Oranges,,1981,tonnes,133700
81,Ghana,,,,Oranges,,1982,tonnes,107900
81,Ghana,,,,Oranges,,1983,tonnes,129300
81,Ghana,,,,Oranges,,1984,tonnes,100000
81,Ghana,,,,Oranges,,1985,tonnes,80000
81,Ghana,,,,Oranges,,1986,tonnes,70000
81,Ghana,,,,Oranges,,1987,tonnes,65000
81,Ghana,,,,Oranges,,1988,tonnes,65000
81,Ghana,,,,Oranges,,1989,tonnes,59000
81,Ghana,,,,Oranges,,1990,tonnes,50000
81,Ghana,,,,Oranges,,1991,tonnes,80000
81,Ghana,,,,Oranges,,1992,tonnes,97000
81,Ghana,,,,Oranges,,1993,tonnes,115000
81,Ghana,,,,Oranges,,1994,tonnes,143000
81,Ghana,,,,Oranges,,1995,tonnes,200000
81,Ghana,,,,Oranges,,1996,tonnes,257800
81,Ghana,,,,Oranges,,1997,tonnes,257100
81,Ghana,,,,Oranges,,1998,tonnes,270400
81,Ghana,,,,Oranges,,1999,tonnes,270000
81,Ghana,,,,Oranges,,2000,tonnes,300000
81,Ghana,,,,Oranges,,2001,tonnes,300000
81,Ghana,,,,Oranges,,2002,tonnes,330000
81,Ghana,,,,Oranges,,2003,tonnes,338000
81,Ghana,,,,Oranges,,2004,tonnes,440000
81,Ghana,,,,Oranges,,2005,tonnes,500000
81,Ghana,,,,Oranges,,2006,tonnes,470000
81,Ghana,,,,Oranges,,2007,tonnes,520000
81,Ghana,,,,Oranges,,2008,tonnes,550000
81,Ghana,,,,Oranges,,2009,tonnes,560000
81,Ghana,,,,Oranges,,2010,tonnes,580000
81,Ghana,,,,Oranges,,2011,tonnes,600000
81,Ghana,,,,Oranges,,2012,tonnes,625000
81,Ghana,,,,Oranges,,2013,tonnes,663170
81,Ghana,,,,Oranges,,2014,tonnes,690130
81,Ghana,,,,Oranges,,2015,tonnes,690130
81,Ghana,,,,Oranges,,2016,tonnes,690130
81,Ghana,,,,Oranges,,2017,tonnes,700475
81,Ghana,,,,Oranges,,2018,tonnes,753213
81,Ghana,,,,"Rice, paddy",,1961,tonnes,30400
81,Ghana,,,,"Rice, paddy",,1962,tonnes,31000
81,Ghana,,,,"Rice, paddy",,1963,tonnes,32514
81,Ghana,,,,"Rice, paddy",,1964,tonnes,42877
81,Ghana,,,,"Rice, paddy",,1965,tonnes,32615
81,Ghana,,,,"Rice, paddy",,1966,tonnes,38000
81,Ghana,,,,"Rice, paddy",,1967,tonnes,52327
81,Ghana,,,,"Rice, paddy",,1968,tonnes,65332
81,Ghana,,,,"Rice, paddy",,1969,tonnes,60963
81,Ghana,,,,"Rice, paddy",,1970,tonnes,48800
81,Ghana,,,,"Rice, paddy",,1971,tonnes,54900
81,Ghana,,,,"Rice, paddy",,1972,tonnes,70100
81,Ghana,,,,"Rice, paddy",,1973,tonnes,62000
81,Ghana,,,,"Rice, paddy",,1974,tonnes,73200
81,Ghana,,,,"Rice, paddy",,1975,tonnes,71100
81,Ghana,,,,"Rice, paddy",,1976,tonnes,69800
81,Ghana,,,,"Rice, paddy",,1977,tonnes,109000
81,Ghana,,,,"Rice, paddy",,1978,tonnes,108000
81,Ghana,,,,"Rice, paddy",,1979,tonnes,93000
81,Ghana,,,,"Rice, paddy",,1980,tonnes,78000
81,Ghana,,,,"Rice, paddy",,1981,tonnes,97000
81,Ghana,,,,"Rice, paddy",,1982,tonnes,36000
81,Ghana,,,,"Rice, paddy",,1983,tonnes,40000
81,Ghana,,,,"Rice, paddy",,1984,tonnes,65000
81,Ghana,,,,"Rice, paddy",,1985,tonnes,80000
81,Ghana,,,,"Rice, paddy",,1986,tonnes,69600
81,Ghana,,,,"Rice, paddy",,1987,tonnes,80700
81,Ghana,,,,"Rice, paddy",,1988,tonnes,95000
81,Ghana,,,,"Rice, paddy",,1989,tonnes,73700
81,Ghana,,,,"Rice, paddy",,1990,tonnes,80900
81,Ghana,,,,"Rice, paddy",,1991,tonnes,150900
81,Ghana,,,,"Rice, paddy",,1992,tonnes,131500
81,Ghana,,,,"Rice, paddy",,1993,tonnes,157400
81,Ghana,,,,"Rice, paddy",,1994,tonnes,162300
81,Ghana,,,,"Rice, paddy",,1995,tonnes,201720
81,Ghana,,,,"Rice, paddy",,1996,tonnes,215720
81,Ghana,,,,"Rice, paddy",,1997,tonnes,197100
81,Ghana,,,,"Rice, paddy",,1998,tonnes,193600
81,Ghana,,,,"Rice, paddy",,1999,tonnes,209750
81,Ghana,,,,"Rice, paddy",,2000,tonnes,248700
81,Ghana,,,,"Rice, paddy",,2001,tonnes,274596
81,Ghana,,,,"Rice, paddy",,2002,tonnes,280000
81,Ghana,,,,"Rice, paddy",,2003,tonnes,238810
81,Ghana,,,,"Rice, paddy",,2004,tonnes,241807
81,Ghana,,,,"Rice, paddy",,2005,tonnes,287000
81,Ghana,,,,"Rice, paddy",,2006,tonnes,250000
81,Ghana,,,,"Rice, paddy",,2007,tonnes,185340
81,Ghana,,,,"Rice, paddy",,2008,tonnes,301920
81,Ghana,,,,"Rice, paddy",,2009,tonnes,391440
81,Ghana,,,,"Rice, paddy",,2010,tonnes,491603
81,Ghana,,,,"Rice, paddy",,2011,tonnes,463975
81,Ghana,,,,"Rice, paddy",,2012,tonnes,481134
81,Ghana,,,,"Rice, paddy",,2013,tonnes,569524
81,Ghana,,,,"Rice, paddy",,2014,tonnes,604000
81,Ghana,,,,"Rice, paddy",,2015,tonnes,641492
81,Ghana,,,,"Rice, paddy",,2016,tonnes,687679
81,Ghana,,,,"Rice, paddy",,2017,tonnes,722080
81,Ghana,,,,"Rice, paddy",,2018,tonnes,769401
81,Ghana,,,,Soybeans,,2008,tonnes,75000
81,Ghana,,,,Soybeans,,2009,tonnes,113000
81,Ghana,,,,Soybeans,,2010,tonnes,146000
81,Ghana,,,,Soybeans,,2011,tonnes,164511
81,Ghana,,,,Soybeans,,2012,tonnes,151709
81,Ghana,,,,Soybeans,,2013,tonnes,138700
81,Ghana,,,,Soybeans,,2014,tonnes,141470
81,Ghana,,,,Soybeans,,2015,tonnes,142360
81,Ghana,,,,Soybeans,,2016,tonnes,143220
81,Ghana,,,,Soybeans,,2017,tonnes,170490
81,Ghana,,,,Soybeans,,2018,tonnes,152023
100,India,,,,Apples,,1961,tonnes,185000
100,India,,,,Apples,,1962,tonnes,160000
100,India,,,,Apples,,1963,tonnes,140000
100,India,,,,Apples,,1964,tonnes,110000
100,India,,,,Apples,,1965,tonnes,90000
100,India,,,,Apples,,1966,tonnes,97500
100,India,,,,Apples,,1967,tonnes,127000
100,India,,,,Apples,,1968,tonnes,163000
100,India,,,,Apples,,1969,tonnes,201000
100,India,,,,Apples,,1970,tonnes,277000
100,India,,,,Apples,,1971,tonnes,352000
100,India,,,,Apples,,1972,tonnes,433000
100,India,,,,Apples,,1973,tonnes,515000
100,India,,,,Apples,,1974,tonnes,592000
100,India,,,,Apples,,1975,tonnes,510000
100,India,,,,Apples,,1976,tonnes,500000
100,India,,,,Apples,,1977,tonnes,503500
100,India,,,,Apples,,1978,tonnes,545070
100,India,,,,Apples,,1979,tonnes,662020
100,India,,,,Apples,,1980,tonnes,658000
100,India,,,,Apples,,1981,tonnes,821790
100,India,,,,Apples,,1982,tonnes,926980
100,India,,,,Apples,,1983,tonnes,966600
100,India,,,,Apples,,1984,tonnes,985900
100,India,,,,Apples,,1985,tonnes,1005560
100,India,,,,Apples,,1986,tonnes,1258000
100,India,,,,Apples,,1987,tonnes,861404
100,India,,,,Apples,,1988,tonnes,995296
100,India,,,,Apples,,1989,tonnes,1084117
100,India,,,,Apples,,1990,tonnes,1093900
100,India,,,,Apples,,1991,tonnes,1175005
100,India,,,,Apples,,1992,tonnes,1147743
100,India,,,,Apples,,1993,tonnes,1168252
100,India,,,,Apples,,1994,tonnes,1300000
100,India,,,,Apples,,1995,tonnes,1200000
100,India,,,,Apples,,1996,tonnes,1211379
100,India,,,,Apples,,1997,tonnes,1308390
100,India,,,,Apples,,1998,tonnes,1320590
100,India,,,,Apples,,1999,tonnes,1380000
100,India,,,,Apples,,2000,tonnes,1050000
100,India,,,,Apples,,2001,tonnes,1230000
100,India,,,,Apples,,2002,tonnes,1160000
100,India,,,,Apples,,2003,tonnes,1470000
100,India,,,,Apples,,2004,tonnes,1521600
100,India,,,,Apples,,2005,tonnes,1739000
100,India,,,,Apples,,2006,tonnes,1814000
100,India,,,,Apples,,2007,tonnes,1624000
100,India,,,,Apples,,2008,tonnes,2001000
100,India,,,,Apples,,2009,tonnes,1985000
100,India,,,,Apples,,2010,tonnes,1777200
100,India,,,,Apples,,2011,tonnes,2891000
100,India,,,,Apples,,2012,tonnes,2203400
100,India,,,,Apples,,2013,tonnes,1915000
100,India,,,,Apples,,2014,tonnes,2497680
100,India,,,,Apples,,2015,tonnes,2134000
100,India,,,,Apples,,2016,tonnes,2521000
100,India,,,,Apples,,2017,tonnes,2265000
100,India,,,,Apples,,2018,tonnes,2327000
100,India,,,,Bananas,,1961,tonnes,2257000
100,India,,,,Bananas,,1962,tonnes,2425000
100,India,,,,Bananas,,1963,tonnes,2601000
100,India,,,,Bananas,,1964,tonnes,2684000
100,India,,,,Bananas,,1965,tonnes,3271000
100,India,,,,Bananas,,1966,tonnes,3412000
100,India,,,,Bananas,,1967,tonnes,3203000
100,India,,,,Bananas,,1968,tonnes,3125000
100,India,,,,Bananas,,1969,tonnes,3172500
100,India,,,,Bananas,,1970,tonnes,2896800
100,India,,,,Bananas,,1971,tonnes,3374100
100,India,,,,Bananas,,1972,tonnes,3190000
100,India,,,,Bananas,,1973,tonnes,3167100
100,India,,,,Bananas,,1974,tonnes,3274100
100,India,,,,Bananas,,1975,tonnes,3409000
100,India,,,,Bananas,,1976,tonnes,3758200
100,India,,,,Bananas,,1977,tonnes,4245900
100,India,,,,Bananas,,1978,tonnes,4560900
100,India,,,,Bananas,,1979,tonnes,4273500
100,India,,,,Bananas,,1980,tonnes,4354000
100,India,,,,Bananas,,1981,tonnes,4580000
100,India,,,,Bananas,,1982,tonnes,4221300
100,India,,,,Bananas,,1983,tonnes,4647700
100,India,,,,Bananas,,1984,tonnes,5247700
100,India,,,,Bananas,,1985,tonnes,5389800
100,India,,,,Bananas,,1986,tonnes,5714000
100,India,,,,Bananas,,1987,tonnes,5917900
100,India,,,,Bananas,,1988,tonnes,5989900
100,India,,,,Bananas,,1989,tonnes,6409200
100,India,,,,Bananas,,1990,tonnes,7153000
100,India,,,,Bananas,,1991,tonnes,7853100
100,India,,,,Bananas,,1992,tonnes,8523000
100,India,,,,Bananas,,1993,tonnes,9945000
100,India,,,,Bananas,,1994,tonnes,10686000
100,India,,,,Bananas,,1995,tonnes,10182000
100,India,,,,Bananas,,1996,tonnes,10299000
100,India,,,,Bananas,,1997,tonnes,13340000
100,India,,,,Bananas,,1998,tonnes,15100000
100,India,,,,Bananas,,1999,tonnes,16810000
100,India,,,,Bananas,,2000,tonnes,14137300
100,India,,,,Bananas,,2001,tonnes,14209900
100,India,,,,Bananas,,2002,tonnes,13304400
100,India,,,,Bananas,,2003,tonnes,13856600
100,India,,,,Bananas,,2004,tonnes,16744500
100,India,,,,Bananas,,2005,tonnes,18887800
100,India,,,,Bananas,,2006,tonnes,20997800
100,India,,,,Bananas,,2007,tonnes,23823000
100,India,,,,Bananas,,2008,tonnes,26217000
100,India,,,,Bananas,,2009,tonnes,26469500
100,India,,,,Bananas,,2010,tonnes,29780000
100,India,,,,Bananas,,2011,tonnes,28455100
100,India,,,,Bananas,,2012,tonnes,26509000
100,India,,,,Bananas,,2013,tonnes,27575000
100,India,,,,Bananas,,2014,tonnes,29724550
100,India,,,,Bananas,,2015,tonnes,29221000
100,India,,,,Bananas,,2016,tonnes,29135000
100,India,,,,Bananas,,2017,tonnes,30477000
100,India,,,,Bananas,,2018,tonnes,30808000
100,India,,,,Barley,,1961,tonnes,2819000
100,India,,,,Barley,,1962,tonnes,3150000
100,India,,,,Barley,,1963,tonnes,2420000
100,India,,,,Barley,,1964,tonnes,2038000
100,India,,,,Barley,,1965,tonnes,2521000
100,India,,,,Barley,,1966,tonnes,2382000
100,India,,,,Barley,,1967,tonnes,2348400
100,India,,,,Barley,,1968,tonnes,3503600
100,India,,,,Barley,,1969,tonnes,2423800
100,India,,,,Barley,,1970,tonnes,2716300
100,India,,,,Barley,,1971,tonnes,2784400
100,India,,,,Barley,,1972,tonnes,2577000
100,India,,,,Barley,,1973,tonnes,2379100
100,India,,,,Barley,,1974,tonnes,2371000
100,India,,,,Barley,,1975,tonnes,3134700
100,India,,,,Barley,,1976,tonnes,3191900
100,India,,,,Barley,,1977,tonnes,2343800
100,India,,,,Barley,,1978,tonnes,2311200
100,India,,,,Barley,,1979,tonnes,2142000
100,India,,,,Barley,,1980,tonnes,1623700
100,India,,,,Barley,,1981,tonnes,2293000
100,India,,,,Barley,,1982,tonnes,1992600
100,India,,,,Barley,,1983,tonnes,1866800
100,India,,,,Barley,,1984,tonnes,1834000
100,India,,,,Barley,,1985,tonnes,1555900
100,India,,,,Barley,,1986,tonnes,1962500
100,India,,,,Barley,,1987,tonnes,1669400
100,India,,,,Barley,,1988,tonnes,1576800
100,India,,,,Barley,,1989,tonnes,1721600
100,India,,,,Barley,,1990,tonnes,1485700
100,India,,,,Barley,,1991,tonnes,1632400
100,India,,,,Barley,,1992,tonnes,1698700
100,India,,,,Barley,,1993,tonnes,1512400
100,India,,,,Barley,,1994,tonnes,1312700
100,India,,,,Barley,,1995,tonnes,1283000
100,India,,,,Barley,,1996,tonnes,1510000
100,India,,,,Barley,,1997,tonnes,1462000
100,India,,,,Barley,,1998,tonnes,1679400
100,India,,,,Barley,,1999,tonnes,1537800
100,India,,,,Barley,,2000,tonnes,1447000
100,India,,,,Barley,,2001,tonnes,1430600
100,India,,,,Barley,,2002,tonnes,1424500
100,India,,,,Barley,,2003,tonnes,1407400
100,India,,,,Barley,,2004,tonnes,1297600
100,India,,,,Barley,,2005,tonnes,1207100
100,India,,,,Barley,,2006,tonnes,1220600
100,India,,,,Barley,,2007,tonnes,1330000
100,India,,,,Barley,,2008,tonnes,1200000
100,India,,,,Barley,,2009,tonnes,1689100
100,India,,,,Barley,,2010,tonnes,1354700
100,India,,,,Barley,,2011,tonnes,1662900
100,India,,,,Barley,,2012,tonnes,1620000
100,India,,,,Barley,,2013,tonnes,1750000
100,India,,,,Barley,,2014,tonnes,1830000
100,India,,,,Barley,,2015,tonnes,1613000
100,India,,,,Barley,,2016,tonnes,1440000
100,India,,,,Barley,,2017,tonnes,1750000
100,India,,,,Barley,,2018,tonnes,1780000
100,India,,,,"Beans, dry",,1961,tonnes,1685627
100,India,,,,"Beans, dry",,1962,tonnes,1804505
100,India,,,,"Beans, dry",,1963,tonnes,1825800
100,India,,,,"Beans, dry",,1964,tonnes,2059400
100,India,,,,"Beans, dry",,1965,tonnes,1701700
100,India,,,,"Beans, dry",,1966,tonnes,1688500
100,India,,,,"Beans, dry",,1967,tonnes,2007100
100,India,,,,"Beans, dry",,1968,tonnes,1864700
100,India,,,,"Beans, dry",,1969,tonnes,2014000
100,India,,,,"Beans, dry",,1970,tonnes,2409000
100,India,,,,"Beans, dry",,1971,tonnes,2032800
100,India,,,,"Beans, dry",,1972,tonnes,1747400
100,India,,,,"Beans, dry",,1973,tonnes,2670300
100,India,,,,"Beans, dry",,1974,tonnes,2175100
100,India,,,,"Beans, dry",,1975,tonnes,2767400
100,India,,,,"Beans, dry",,1976,tonnes,2463300
100,India,,,,"Beans, dry",,1977,tonnes,2746500
100,India,,,,"Beans, dry",,1978,tonnes,2550600
100,India,,,,"Beans, dry",,1979,tonnes,1986400
100,India,,,,"Beans, dry",,1980,tonnes,2751600
100,India,,,,"Beans, dry",,1981,tonnes,2943900
100,India,,,,"Beans, dry",,1982,tonnes,2862100
100,India,,,,"Beans, dry",,1983,tonnes,3501700
100,India,,,,"Beans, dry",,1984,tonnes,3115200
100,India,,,,"Beans, dry",,1985,tonnes,3128000
100,India,,,,"Beans, dry",,1986,tonnes,3076600
100,India,,,,"Beans, dry",,1987,tonnes,3244600
100,India,,,,"Beans, dry",,1988,tonnes,4036300
100,India,,,,"Beans, dry",,1989,tonnes,3902000
100,India,,,,"Beans, dry",,1990,tonnes,4084900
100,India,,,,"Beans, dry",,1991,tonnes,3529000
100,India,,,,"Beans, dry",,1992,tonnes,3870400
100,India,,,,"Beans, dry",,1993,tonnes,3274700
100,India,,,,"Beans, dry",,1994,tonnes,3057400
100,India,,,,"Beans, dry",,1995,tonnes,3440000
100,India,,,,"Beans, dry",,1996,tonnes,3507800
100,India,,,,"Beans, dry",,1997,tonnes,2955800
100,India,,,,"Beans, dry",,1998,tonnes,2557600
100,India,,,,"Beans, dry",,1999,tonnes,2866000
100,India,,,,"Beans, dry",,2000,tonnes,2847000
100,India,,,,"Beans, dry",,2001,tonnes,3296200
100,India,,,,"Beans, dry",,2002,tonnes,2618800
100,India,,,,"Beans, dry",,2003,tonnes,4230800
100,India,,,,"Beans, dry",,2004,tonnes,2883900
100,India,,,,"Beans, dry",,2005,tonnes,2630800
100,India,,,,"Beans, dry",,2006,tonnes,3270000
100,India,,,,"Beans, dry",,2007,tonnes,3930000
100,India,,,,"Beans, dry",,2008,tonnes,3010000
100,India,,,,"Beans, dry",,2009,tonnes,2430000
100,India,,,,"Beans, dry",,2010,tonnes,4890000
100,India,,,,"Beans, dry",,2011,tonnes,4330000
100,India,,,,"Beans, dry",,2012,tonnes,3760000
100,India,,,,"Beans, dry",,2013,tonnes,4020000
100,India,,,,"Beans, dry",,2014,tonnes,4230000
100,India,,,,"Beans, dry",,2015,tonnes,4260000
100,India,,,,"Beans, dry",,2016,tonnes,5890000
100,India,,,,"Beans, dry",,2017,tonnes,6340000
100,India,,,,"Beans, dry",,2018,tonnes,6220000
100,India,,,,Cassava,,1961,tonnes,1969000
100,India,,,,Cassava,,1962,tonnes,1892000
100,India,,,,Cassava,,1963,tonnes,1757000
100,India,,,,Cassava,,1964,tonnes,2823000
100,India,,,,Cassava,,1965,tonnes,3033000
100,India,,,,Cassava,,1966,tonnes,3467000
100,India,,,,Cassava,,1967,tonnes,3817000
100,India,,,,Cassava,,1968,tonnes,4643700
100,India,,,,Cassava,,1969,tonnes,4636100
100,India,,,,Cassava,,1970,tonnes,5214100
100,India,,,,Cassava,,1971,tonnes,5129600
100,India,,,,Cassava,,1972,tonnes,6025900
100,India,,,,Cassava,,1973,tonnes,6371400
100,India,,,,Cassava,,1974,tonnes,6420900
100,India,,,,Cassava,,1975,tonnes,6325900
100,India,,,,Cassava,,1976,tonnes,6638300
100,India,,,,Cassava,,1977,tonnes,6375000
100,India,,,,Cassava,,1978,tonnes,5688300
100,India,,,,Cassava,,1979,tonnes,6050100
100,India,,,,Cassava,,1980,tonnes,5845300
100,India,,,,Cassava,,1981,tonnes,5868100
100,India,,,,Cassava,,1982,tonnes,5292000
100,India,,,,Cassava,,1983,tonnes,5340900
100,India,,,,Cassava,,1984,tonnes,5886200
100,India,,,,Cassava,,1985,tonnes,5662100
100,India,,,,Cassava,,1986,tonnes,4884300
100,India,,,,Cassava,,1987,tonnes,4814400
100,India,,,,Cassava,,1988,tonnes,5416500
100,India,,,,Cassava,,1989,tonnes,4832600
100,India,,,,Cassava,,1990,tonnes,4962000
100,India,,,,Cassava,,1991,tonnes,5416200
100,India,,,,Cassava,,1992,tonnes,5832500
100,India,,,,Cassava,,1993,tonnes,5412800
100,India,,,,Cassava,,1994,tonnes,6028900
100,India,,,,Cassava,,1995,tonnes,5856800
100,India,,,,Cassava,,1996,tonnes,5443200
100,India,,,,Cassava,,1997,tonnes,5662800
100,India,,,,Cassava,,1998,tonnes,6681900
100,India,,,,Cassava,,1999,tonnes,5830000
100,India,,,,Cassava,,2000,tonnes,6014100
100,India,,,,Cassava,,2001,tonnes,6768400
100,India,,,,Cassava,,2002,tonnes,6515900
100,India,,,,Cassava,,2003,tonnes,5426200
100,India,,,,Cassava,,2004,tonnes,5949600
100,India,,,,Cassava,,2005,tonnes,7462800
100,India,,,,Cassava,,2006,tonnes,7854900
100,India,,,,Cassava,,2007,tonnes,8232300
100,India,,,,Cassava,,2008,tonnes,9056000
100,India,,,,Cassava,,2009,tonnes,9623000
100,India,,,,Cassava,,2010,tonnes,8059800
100,India,,,,Cassava,,2011,tonnes,8076000
100,India,,,,Cassava,,2012,tonnes,8746500
100,India,,,,Cassava,,2013,tonnes,7236600
100,India,,,,Cassava,,2014,tonnes,8139430
100,India,,,,Cassava,,2015,tonnes,4373000
100,India,,,,Cassava,,2016,tonnes,4344000
100,India,,,,Cassava,,2017,tonnes,4171000
100,India,,,,Cassava,,2018,tonnes,4651000
100,India,,,,Oranges,,1961,tonnes,752000
100,India,,,,Oranges,,1962,tonnes,670000
100,India,,,,Oranges,,1963,tonnes,670000
100,India,,,,Oranges,,1964,tonnes,691000
100,India,,,,Oranges,,1965,tonnes,780000
100,India,,,,Oranges,,1966,tonnes,900000
100,India,,,,Oranges,,1967,tonnes,1000000
100,India,,,,Oranges,,1968,tonnes,1213000
100,India,,,,Oranges,,1969,tonnes,1100000
100,India,,,,Oranges,,1970,tonnes,1200000
100,India,,,,Oranges,,1971,tonnes,1250000
100,India,,,,Oranges,,1972,tonnes,1300000
100,India,,,,Oranges,,1973,tonnes,1200000
100,India,,,,Oranges,,1974,tonnes,1300000
100,India,,,,Oranges,,1975,tonnes,1150000
100,India,,,,Oranges,,1976,tonnes,1400000
100,India,,,,Oranges,,1977,tonnes,1138000
100,India,,,,Oranges,,1978,tonnes,1070000
100,India,,,,Oranges,,1979,tonnes,1130000
100,India,,,,Oranges,,1980,tonnes,1171000
100,India,,,,Oranges,,1981,tonnes,1209000
100,India,,,,Oranges,,1982,tonnes,1258000
100,India,,,,Oranges,,1983,tonnes,1358000
100,India,,,,Oranges,,1984,tonnes,1347000
100,India,,,,Oranges,,1985,tonnes,1350000
100,India,,,,Oranges,,1986,tonnes,1346000
100,India,,,,Oranges,,1987,tonnes,1500000
100,India,,,,Oranges,,1988,tonnes,1400000
100,India,,,,Oranges,,1989,tonnes,1920000
100,India,,,,Oranges,,1990,tonnes,2010000
100,India,,,,Oranges,,1991,tonnes,1890000
100,India,,,,Oranges,,1992,tonnes,1330000
100,India,,,,Oranges,,1993,tonnes,1895000
100,India,,,,Oranges,,1994,tonnes,1883200
100,India,,,,Oranges,,1995,tonnes,1595200
100,India,,,,Oranges,,1996,tonnes,2041300
100,India,,,,Oranges,,1997,tonnes,2564000
100,India,,,,Oranges,,1998,tonnes,2354200
100,India,,,,Oranges,,1999,tonnes,2446800
100,India,,,,Oranges,,2000,tonnes,2674700
100,India,,,,Oranges,,2001,tonnes,2574700
100,India,,,,Oranges,,2002,tonnes,2870500
100,India,,,,Oranges,,2003,tonnes,1921900
100,India,,,,Oranges,,2004,tonnes,3263200
100,India,,,,Oranges,,2005,tonnes,3314000
100,India,,,,Oranges,,2006,tonnes,3437400
100,India,,,,Oranges,,2007,tonnes,4266900
100,India,,,,Oranges,,2008,tonnes,4860300
100,India,,,,Oranges,,2009,tonnes,5201350
100,India,,,,Oranges,,2010,tonnes,5966400
100,India,,,,Oranges,,2011,tonnes,4571000
100,India,,,,Oranges,,2012,tonnes,4360400
100,India,,,,Oranges,,2013,tonnes,6426200
100,India,,,,Oranges,,2014,tonnes,7317610
100,India,,,,Oranges,,2015,tonnes,7710000
100,India,,,,Oranges,,2016,tonnes,7581000
100,India,,,,Oranges,,2017,tonnes,7647000
100,India,,,,Oranges,,2018,tonnes,8367000
100,India,,,,Potatoes,,1961,tonnes,2719000
100,India,,,,Potatoes,,1962,tonnes,2447000
100,India,,,,Potatoes,,1963,tonnes,3365000
100,India,,,,Potatoes,,1964,tonnes,2593000
100,India,,,,Potatoes,,1965,tonnes,3605000
100,India,,,,Potatoes,,1966,tonnes,4076000
100,India,,,,Potatoes,,1967,tonnes,3521500
100,India,,,,Potatoes,,1968,tonnes,4232300
100,India,,,,Potatoes,,1969,tonnes,4725500
100,India,,,,Potatoes,,1970,tonnes,3912600
100,India,,,,Potatoes,,1971,tonnes,4807200
100,India,,,,Potatoes,,1972,tonnes,4825500
